dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195,dimension196,dimension197,dimension198,dimension199,dimension200,categories
0.0823452,-0.157433,0.291427,0.362137,0.0783213,-0.0246734,-0.0512536,0.117129,-0.0468466,0.56599,-0.306062,0.134164,0.248112,-0.0580614,-0.0139069,0.39459,-0.0451175,-0.26123,-0.234415,-0.223426,-0.156605,0.386602,-0.351063,0.0523349,-0.0937602,0.00753022,0.0648068,-0.372615,-0.126994,-0.0264607,-0.133449,-0.417742,-0.134777,0.145507,0.329506,-0.199602,0.168278,-0.138531,-0.397709,-0.501178,0.198479,0.189627,0.021527,0.185741,0.157356,0.49747,-0.194676,-0.721287,0.192027,-0.291039,0.311861,0.362868,-0.214963,0.0227874,-0.29296,0.133254,0.16181,-0.178867,-0.253343,-0.109611,-0.274334,-0.205186,-0.0364694,-0.196875,-0.286196,0.0722129,0.259575,-0.168895,0.459667,-0.0979263,-0.134225,0.0422406,0.144583,0.389928,-0.293142,-0.105231,0.0390835,0.43609,0.104286,-0.351409,0.112556,-0.0968143,-0.134238,0.350374,-0.0190358,0.115903,-0.296779,-0.00211846,-0.217797,-0.0559831,-0.41043,-0.080182,0.142748,0.488447,0.0563548,-0.500098,0.102928,0.321401,-0.626064,-0.344256,-0.598945,0.494601,-0.357588,-0.630716,0.157063,-0.31326,-0.715813,-0.256524,0.198449,0.365739,-0.619225,0.150381,0.303291,0.292027,-0.0916198,0.179048,-0.0218639,0.389297,0.554572,0.155926,-0.332152,0.290958,0.108172,-0.450705,-0.177269,0.40001,0.262924,0.337566,-0.262709,-0.232611,0.130945,-0.0528172,-0.102826,-0.461367,-0.155761,0.253294,0.218098,0.00597736,-0.262339,-0.565148,-0.537995,-0.338896,0.169924,0.122252,-0.17724,0.609505,-0.297343,0.254566,0.701055,0.339897,0.554046,0.662789,0.163527,-0.246437,0.251103,-0.564649,0.328467,0.246567,0.277186,-0.345432,0.0282299,0.139185,0.356903,-0.115358,0.243251,0.152038,-0.466534,0.45802,0.10972,0.00250328,-0.032524,0.0472315,-0.448818,1.01634,0.100232,-0.0183022,0.0120519,0.381953,-0.23108,0.237625,-0.15424,-0.435911,0.553912,-0.211873,0.702663,0.66081,0.215274,-0.177978,0.356356,0.232999,-0.141477,0.321591,0.501534,-0.0261113,-0.087464,0.199277,0.149057,0.439624,0.208132,0.588643,1
0.152158,-0.179932,0.26256,0.476365,0.209888,-0.132461,-0.148235,0.206029,-0.144876,0.747417,-0.388482,0.23076,0.457587,-0.0378177,-0.0431974,0.497831,0.0424958,-0.33365,-0.290354,-0.336194,-0.196448,0.491706,-0.471811,0.0174417,-0.102206,-0.00374251,0.0435642,-0.449188,-0.190756,-0.0525455,-0.14236,-0.552581,-0.218843,0.150612,0.369139,-0.250755,0.305217,-0.182357,-0.517688,-0.663895,0.338077,0.226373,0.0547802,0.277115,0.173721,0.686032,-0.215071,-0.886638,0.294784,-0.408074,0.381652,0.493867,-0.167097,-0.0566267,-0.293278,0.107249,0.145556,-0.249659,-0.34185,-0.153073,-0.296866,-0.244398,-0.0487391,-0.224024,-0.300658,0.0667689,0.431212,-0.207428,0.578209,-0.0434002,-0.361788,-0.0179278,0.172619,0.513789,-0.440057,-0.122581,-0.0015775,0.49644,0.18853,-0.38869,0.13862,-0.0854844,-0.0703413,0.431367,-0.15413,0.0964548,-0.385192,0.0464184,-0.288522,-0.0663929,-0.529883,-0.113532,0.154424,0.599393,0.0800685,-0.621922,0.0871408,0.327201,-0.735441,-0.356665,-0.705844,0.617978,-0.435119,-0.667795,0.304624,-0.299271,-0.731797,-0.257884,0.280683,0.436523,-0.686578,0.14047,0.343193,0.318746,-0.177715,0.19028,-0.0298602,0.452644,0.706994,0.18318,-0.366372,0.371265,0.0233767,-0.650752,-0.256841,0.371831,0.356452,0.280543,-0.313334,-0.309441,0.0910991,-0.0864591,-0.121684,-0.45305,-0.133844,0.333818,0.329282,-0.0763494,-0.396302,-0.674651,-0.552398,-0.376895,0.235178,0.218355,-0.254697,0.861527,-0.264501,0.34086,0.87598,0.455584,0.646829,0.789661,0.0949282,-0.456021,0.378555,-0.71338,0.52074,0.31976,0.310537,-0.379514,0.0257185,0.0989373,0.572532,-0.21136,0.272357,0.277841,-0.610156,0.521565,0.082032,-0.00975021,0.0312935,0.0177411,-0.4903,1.17775,0.0652013,0.0131641,0.122867,0.588061,-0.22073,0.291678,-0.241611,-0.495345,0.680581,-0.243562,0.856176,0.737552,0.366095,-0.208033,0.489026,0.234558,-0.137238,0.329932,0.651165,0.0208095,-0.181519,0.19204,0.117257,0.576912,0.315453,0.624351,1
0.0653194,-0.112411,0.262999,0.362135,0.0797467,-0.0460606,-0.0588234,0.094687,-0.0488833,0.515209,-0.294433,0.0832714,0.174126,-0.0722046,-0.0268324,0.399519,-0.0541263,-0.263947,-0.208327,-0.212163,-0.142867,0.341942,-0.304973,0.0857195,-0.0785069,-0.0318708,0.0725809,-0.357067,-0.114417,0.0129626,-0.171398,-0.374451,-0.103953,0.119306,0.310833,-0.1575,0.133206,-0.0797853,-0.36995,-0.444531,0.195793,0.17274,0.0192851,0.161079,0.0930851,0.453647,-0.17829,-0.639693,0.179968,-0.254141,0.298446,0.321218,-0.226133,0.063673,-0.296038,0.110689,0.168909,-0.13355,-0.223827,-0.0727493,-0.293586,-0.177092,-0.0556568,-0.154055,-0.264573,0.0592816,0.203535,-0.152985,0.445786,-0.103427,-0.133828,0.0692418,0.114544,0.355545,-0.233118,-0.12599,0.0126965,0.429064,0.0394131,-0.367619,0.0999701,-0.0677332,-0.0900545,0.311328,-0.00301143,0.0664421,-0.240151,-0.0145183,-0.175663,-0.0835794,-0.332312,-0.0338108,0.141499,0.459705,0.0476795,-0.454141,0.0578443,0.27515,-0.549272,-0.332331,-0.557587,0.529521,-0.370576,-0.510104,0.17878,-0.307167,-0.6387,-0.230257,0.232194,0.369613,-0.536749,0.130371,0.284689,0.2802,-0.0827422,0.147037,-0.00314316,0.382448,0.475138,0.171468,-0.280034,0.199678,0.000142875,-0.408668,-0.218435,0.291634,0.187104,0.307301,-0.18681,-0.225785,0.066442,-0.0880113,-0.0782704,-0.396181,-0.140123,0.19278,0.184028,-0.0199463,-0.243454,-0.491106,-0.469077,-0.291136,0.105936,0.168132,-0.132747,0.455723,-0.250913,0.272537,0.667929,0.307935,0.544055,0.599962,0.16182,-0.287435,0.264832,-0.558057,0.258651,0.260269,0.233327,-0.265179,0.0174806,0.0429869,0.296555,-0.188478,0.286041,0.0932873,-0.47745,0.411722,0.100538,0.00253303,0.0175379,0.0824856,-0.336472,0.920329,0.0906942,0.00738681,-0.0236616,0.32988,-0.172949,0.16064,-0.0959892,-0.367266,0.476236,-0.209657,0.606133,0.55403,0.151064,-0.142554,0.34572,0.206149,-0.104468,0.258428,0.416224,0.0123431,-0.0572547,0.184398,0.172053,0.420952,0.174948,0.492045,1
0.12073,-0.175245,0.26617,0.459436,0.18121,-0.109922,-0.110773,0.173916,-0.130085,0.696856,-0.373931,0.200036,0.383328,-0.0456824,-0.0493169,0.474894,0.0234331,-0.309606,-0.272469,-0.317568,-0.177112,0.462529,-0.417978,0.0328234,-0.0927761,-0.0185883,0.0347315,-0.429403,-0.180442,-0.0391163,-0.14775,-0.511874,-0.192492,0.136303,0.353478,-0.241377,0.26401,-0.152199,-0.49621,-0.614549,0.299259,0.210884,0.0479663,0.258059,0.158723,0.632811,-0.202691,-0.842163,0.276539,-0.391343,0.372543,0.453122,-0.181631,-0.0326916,-0.282558,0.113622,0.163819,-0.228639,-0.318684,-0.141914,-0.287797,-0.231571,-0.0487377,-0.213459,-0.290888,0.0694406,0.371603,-0.200949,0.558916,-0.0491905,-0.290536,-0.00888756,0.163218,0.477264,-0.399618,-0.121881,0.00297946,0.483748,0.149792,-0.38757,0.126299,-0.0782446,-0.0719842,0.403524,-0.110337,0.0899678,-0.351668,0.0453414,-0.261177,-0.0592814,-0.485683,-0.0953925,0.157224,0.571228,0.0623827,-0.587769,0.0811775,0.315479,-0.691819,-0.346541,-0.675073,0.596432,-0.405483,-0.64139,0.268533,-0.315817,-0.706113,-0.261515,0.263099,0.440321,-0.645367,0.134732,0.31682,0.300859,-0.168753,0.179164,-0.0269883,0.423813,0.651725,0.182248,-0.340367,0.331725,0.00943814,-0.579172,-0.242634,0.366106,0.315922,0.282151,-0.287656,-0.303797,0.103378,-0.0743121,-0.120733,-0.433511,-0.148017,0.301522,0.302644,-0.0589441,-0.374415,-0.642158,-0.514772,-0.364492,0.191757,0.210857,-0.235042,0.773598,-0.27322,0.332947,0.827167,0.428097,0.616427,0.742539,0.102518,-0.407645,0.361668,-0.673535,0.455663,0.301126,0.284822,-0.351684,0.0419293,0.0870516,0.494483,-0.222657,0.272668,0.233081,-0.587117,0.497311,0.0993438,-0.00274237,0.021081,0.0332221,-0.439504,1.11343,0.0813075,0.027424,0.0923397,0.517856,-0.202719,0.254368,-0.204845,-0.45345,0.63272,-0.230626,0.779296,0.699038,0.315605,-0.181989,0.473729,0.224544,-0.139536,0.308492,0.602198,0.0214212,-0.146957,0.187948,0.120437,0.542433,0.283888,0.600702,1
0.105415,-0.15335,0.261219,0.424169,0.154994,-0.0883093,-0.0930313,0.144726,-0.100407,0.639343,-0.342989,0.158805,0.316218,-0.0590851,-0.0407195,0.450922,0.00468647,-0.302507,-0.254142,-0.285223,-0.172432,0.42126,-0.377292,0.0511272,-0.0941833,-0.034971,0.0444176,-0.406751,-0.153854,-0.0191652,-0.162037,-0.473713,-0.163583,0.134957,0.343638,-0.205718,0.225784,-0.112005,-0.457486,-0.565746,0.270087,0.203674,0.0444397,0.216725,0.13147,0.572948,-0.198238,-0.780515,0.239905,-0.356194,0.34342,0.403669,-0.199892,-0.00522301,-0.29771,0.111811,0.175799,-0.200395,-0.300553,-0.110162,-0.301545,-0.216324,-0.0545278,-0.18986,-0.290486,0.0718179,0.320312,-0.185951,0.52823,-0.0708164,-0.233287,0.0135162,0.141635,0.432316,-0.339653,-0.127441,0.0021565,0.47752,0.112774,-0.380883,0.110417,-0.0668838,-0.0757124,0.385567,-0.0758459,0.0916547,-0.310494,0.0274453,-0.228121,-0.0760274,-0.443466,-0.0801703,0.14866,0.535076,0.0686776,-0.543589,0.0721292,0.296656,-0.641296,-0.329027,-0.650449,0.593087,-0.392835,-0.592569,0.252305,-0.31681,-0.681156,-0.268079,0.258914,0.416177,-0.618545,0.134726,0.295224,0.303139,-0.140354,0.169924,-0.0254046,0.423949,0.590241,0.183081,-0.324288,0.281095,0.0109452,-0.539014,-0.235733,0.345889,0.257672,0.29702,-0.256892,-0.291352,0.0889055,-0.0981346,-0.121625,-0.419476,-0.135877,0.264346,0.271812,-0.0432368,-0.339613,-0.597389,-0.502518,-0.347474,0.157759,0.196791,-0.191055,0.664348,-0.26106,0.322756,0.771162,0.376582,0.608307,0.696227,0.108647,-0.377099,0.323519,-0.638763,0.391196,0.284916,0.258734,-0.318216,0.0147872,0.0712823,0.430764,-0.214785,0.286631,0.197375,-0.558928,0.470828,0.0985749,-0.00966478,0.0145903,0.042318,-0.402172,1.0711,0.0764401,0.031242,0.0603209,0.467184,-0.195178,0.215478,-0.162781,-0.435584,0.570111,-0.2243,0.719104,0.644432,0.269795,-0.179541,0.418422,0.219025,-0.111421,0.284781,0.54763,0.0335275,-0.116317,0.194115,0.144146,0.521841,0.244553,0.55352,1
0.0401876,-0.104867,0.25236,0.285563,0.0236213,-0.020459,-0.0267869,0.0602824,-0.0249543,0.419927,-0.251049,0.0231132,0.0750697,-0.0725152,-0.0338857,0.356469,-0.111293,-0.213284,-0.170651,-0.179173,-0.108594,0.272626,-0.269922,0.10442,-0.0458042,-0.0378179,0.0851504,-0.300413,-0.0644266,0.0184605,-0.166965,-0.291387,-0.0737314,0.110815,0.25568,-0.119025,0.0438961,-0.0814778,-0.300788,-0.341186,0.142457,0.141566,-0.0117541,0.127271,0.0817959,0.372322,-0.143159,-0.528994,0.119061,-0.175224,0.257639,0.255507,-0.220793,0.0958598,-0.275713,0.118195,0.150303,-0.0738607,-0.140672,-0.0486027,-0.279778,-0.164635,-0.034999,-0.121712,-0.222758,0.0713746,0.110043,-0.130582,0.380497,-0.117184,-0.0413348,0.103105,0.104734,0.287257,-0.14806,-0.128703,0.0217604,0.367728,-0.00504286,-0.365551,0.083742,-0.104937,-0.116537,0.255188,0.0450683,0.0261539,-0.188903,-0.0181691,-0.134308,-0.0820176,-0.241807,-0.0300862,0.13781,0.401718,0.0184301,-0.384777,0.0482663,0.260872,-0.466236,-0.32834,-0.497678,0.52001,-0.320762,-0.455904,0.0887906,-0.269219,-0.585356,-0.23938,0.259389,0.357892,-0.47828,0.0907816,0.30605,0.202424,-0.0392871,0.0820094,-0.0299078,0.315144,0.378441,0.147022,-0.219403,0.135729,0.0324537,-0.337546,-0.341309,0.267637,0.0478976,0.284834,-0.113475,-0.177756,0.155756,-0.0845927,-0.104303,-0.4385,-0.187785,0.209335,0.126101,-0.0109498,-0.181319,-0.374577,-0.457671,-0.30988,0.130973,0.194093,-0.067302,0.367832,-0.208151,0.217626,0.605918,0.326302,0.485225,0.521719,0.23095,-0.161297,0.15458,-0.468918,0.169521,0.318527,0.173568,-0.216186,0.126563,0.0505294,0.212287,-0.131163,0.317297,0.00357878,-0.419191,0.364471,0.115168,0.0146284,0.0725188,0.164819,-0.327704,0.762229,0.113857,0.00902506,-0.0892617,0.197581,-0.152818,0.157345,-0.0317688,-0.300032,0.422748,-0.235238,0.524682,0.483674,0.0578857,-0.141624,0.267201,0.215248,-0.131997,0.317745,0.350876,0.0528853,0.0150244,0.15415,0.233277,0.277508,0.117702,0.420994,1
-0.00542719,-0.0575875,0.202789,0.21083,-0.00940578,0.00841536,-0.000915792,0.00680021,-0.00284511,0.280896,-0.195441,-0.0232066,-0.0270596,-0.0761669,-0.0212326,0.270499,-0.136849,-0.171289,-0.10839,-0.09989,-0.0852647,0.190558,-0.171493,0.0914291,-0.0220948,-0.0368632,0.0850742,-0.231449,-0.0291744,0.0343774,-0.14935,-0.18985,-0.0202693,0.0940681,0.19858,-0.0456543,-0.0375561,-0.0364084,-0.197151,-0.213616,0.0774431,0.100522,-0.0244131,0.0656654,0.0415857,0.232835,-0.10845,-0.364285,0.060194,-0.09478,0.193628,0.155401,-0.195947,0.113185,-0.247661,0.101164,0.137208,0.000256195,-0.0926393,0.000860045,-0.247701,-0.11272,-0.0463574,-0.0735422,-0.18118,0.0674209,-0.00246789,-0.0796245,0.278513,-0.127581,0.0349204,0.120089,0.0678563,0.204156,-0.0702747,-0.123418,0.036391,0.303109,-0.0708078,-0.302589,0.0618476,-0.0833825,-0.0920423,0.180522,0.0848766,0.0225333,-0.111355,-0.0171628,-0.0803057,-0.0877421,-0.130842,-0.000610612,0.0949137,0.285027,0.00123346,-0.269371,0.0325896,0.19622,-0.320396,-0.257639,-0.412725,0.434041,-0.253193,-0.358493,0.0176975,-0.223844,-0.487015,-0.189832,0.197314,0.284857,-0.322346,0.0839889,0.233039,0.183636,-0.0263768,0.0769704,0.00987637,0.222958,0.252543,0.11034,-0.158893,0.0361062,-0.00505049,-0.165638,-0.243098,0.193254,-0.0251972,0.284193,-0.0822857,-0.11201,0.140354,-0.0875592,-0.0460411,-0.368044,-0.126158,0.0839535,0.0782661,0.0459595,-0.0966023,-0.277247,-0.369235,-0.238025,0.0415817,0.177072,0.0150829,0.0955625,-0.213014,0.176796,0.417028,0.203918,0.361252,0.359949,0.217518,-0.0589688,0.0765544,-0.332992,-0.0285063,0.271106,0.0985055,-0.156342,0.0808475,0.00946645,0.0296503,-0.0979894,0.273463,-0.0747192,-0.277668,0.260018,0.121267,0.00954484,0.053666,0.1568,-0.215717,0.567341,0.115293,0.0292523,-0.18655,0.0164391,-0.154482,0.0763734,0.0653511,-0.225797,0.251157,-0.208556,0.338781,0.322476,-0.0931623,-0.0805034,0.164447,0.209145,-0.0956002,0.23383,0.197942,0.0248848,0.104038,0.140903,0.221049,0.178043,0.00927157,0.312887,1
0.0209287,-0.0891232,0.236192,0.264711,0.0118236,-0.00942929,-0.0146895,0.0394142,-0.0176168,0.374547,-0.232862,0.00238003,0.0324938,-0.0729963,-0.0301215,0.329558,-0.122861,-0.200744,-0.150221,-0.15192,-0.102183,0.245293,-0.236357,0.100823,-0.0391819,-0.0409349,0.0831056,-0.280644,-0.0517178,0.0237032,-0.161979,-0.261315,-0.0551248,0.108636,0.237228,-0.0918137,0.0111332,-0.0625766,-0.268867,-0.298084,0.123611,0.129754,-0.0157246,0.104743,0.0686158,0.326326,-0.135162,-0.47557,0.0957149,-0.148594,0.237504,0.222072,-0.216678,0.104977,-0.269783,0.112375,0.150883,-0.0456499,-0.126591,-0.0289323,-0.274515,-0.144499,-0.0412286,-0.104947,-0.211566,0.0732553,0.0663228,-0.114249,0.348634,-0.125459,-0.00898129,0.108243,0.0908439,0.258503,-0.119152,-0.132593,0.0286569,0.353059,-0.034105,-0.348917,0.0745784,-0.097728,-0.107624,0.230456,0.0606515,0.0245779,-0.157819,-0.0157549,-0.114621,-0.08601,-0.198959,-0.0169513,0.125095,0.365126,0.0117538,-0.346994,0.043951,0.241331,-0.417133,-0.307909,-0.47875,0.494004,-0.292667,-0.432493,0.0627044,-0.251792,-0.555916,-0.231834,0.235235,0.337118,-0.419054,0.0868589,0.282208,0.192035,-0.0324747,0.0775018,-0.016177,0.285905,0.334404,0.133706,-0.197675,0.0994603,0.0216393,-0.277051,-0.305788,0.241472,0.0193623,0.288424,-0.104351,-0.160881,0.154895,-0.0841838,-0.0824583,-0.416346,-0.164565,0.163958,0.115578,0.0121969,-0.152406,-0.34264,-0.425554,-0.291248,0.0985713,0.18761,-0.04066,0.273139,-0.210071,0.210015,0.544327,0.28815,0.441758,0.464228,0.230265,-0.12313,0.128544,-0.422842,0.097222,0.307651,0.14617,-0.188454,0.112836,0.0400971,0.148162,-0.116079,0.3037,-0.0234423,-0.372523,0.327433,0.1228,0.0121928,0.0665395,0.1654,-0.285406,0.70133,0.115677,0.0192998,-0.121407,0.130469,-0.15642,0.130474,0.00348304,-0.272675,0.367512,-0.231078,0.45902,0.435643,0.00372238,-0.120078,0.226099,0.219119,-0.117319,0.293138,0.29988,0.0419984,0.0502927,0.156315,0.23277,0.244817,0.0744992,0.389511,1
0.010516,-0.0752813,0.225644,0.246806,0.00396827,-0.00197626,-0.0113636,0.0270166,-0.0113298,0.339963,-0.220949,-0.00682406,0.00880186,-0.0766469,-0.0256313,0.308018,-0.127435,-0.191624,-0.134832,-0.1318,-0.0969703,0.226915,-0.212913,0.0980724,-0.0330667,-0.0397102,0.0857819,-0.263013,-0.0431009,0.0285004,-0.160771,-0.234668,-0.0408907,0.102706,0.225816,-0.073206,-0.0082604,-0.051313,-0.24171,-0.267599,0.107272,0.11882,-0.0191522,0.088876,0.0563207,0.291271,-0.126851,-0.433639,0.08334,-0.127997,0.223029,0.197332,-0.210972,0.109254,-0.264967,0.109031,0.147335,-0.028838,-0.114879,-0.015459,-0.2668,-0.131862,-0.0454857,-0.0923037,-0.201771,0.070395,0.0399621,-0.101249,0.323948,-0.127457,0.00586381,0.115355,0.0819301,0.239889,-0.100489,-0.130847,0.0307899,0.336437,-0.050007,-0.333669,0.0707577,-0.0914211,-0.0994363,0.212235,0.069902,0.0231416,-0.14,-0.018068,-0.102797,-0.0885749,-0.175183,-0.00936818,0.114533,0.335823,0.00837893,-0.318974,0.0399331,0.225087,-0.38121,-0.290782,-0.455613,0.470396,-0.279887,-0.404889,0.0463459,-0.24223,-0.531244,-0.216361,0.219523,0.317401,-0.381985,0.0861452,0.262678,0.190123,-0.0322161,0.0781063,-0.00237375,0.262829,0.306179,0.125509,-0.183599,0.0728838,0.0107861,-0.233931,-0.277166,0.223191,0.00300573,0.287084,-0.0981283,-0.144758,0.145872,-0.0883268,-0.0657525,-0.395532,-0.150286,0.129543,0.103008,0.022707,-0.133746,-0.322435,-0.404554,-0.272505,0.0716506,0.182413,-0.0194914,0.204592,-0.211805,0.199407,0.493627,0.254405,0.413464,0.423896,0.226474,-0.10204,0.1103,-0.391244,0.0507601,0.29221,0.129342,-0.176391,0.0961402,0.0292892,0.104287,-0.11363,0.290836,-0.041461,-0.33671,0.304502,0.124144,0.011806,0.0605755,0.159954,-0.25819,0.654704,0.114762,0.0231409,-0.1462,0.0891745,-0.155031,0.108945,0.0278997,-0.255707,0.323186,-0.222788,0.413874,0.392215,-0.0304507,-0.103378,0.202599,0.218433,-0.107094,0.264768,0.261084,0.0348276,0.0710914,0.150852,0.222354,0.221111,0.0489775,0.362108,1
0.095553,-0.164889,0.268807,0.392149,0.120552,-0.0429222,-0.0475688,0.150332,-0.0894961,0.624394,-0.350759,0.161294,0.310803,-0.063568,-0.0160532,0.412481,-0.0383083,-0.281014,-0.253636,-0.288201,-0.160079,0.440796,-0.358833,0.0640527,-0.0659453,7.60444e-05,0.0698839,-0.398399,-0.126603,-0.0345564,-0.136823,-0.441382,-0.166389,0.164572,0.339715,-0.195299,0.224857,-0.168185,-0.409603,-0.533094,0.22117,0.179398,0.0493303,0.221212,0.184951,0.551426,-0.178267,-0.780535,0.224067,-0.31756,0.346408,0.404324,-0.20517,-0.00497884,-0.277289,0.145152,0.150434,-0.195527,-0.24422,-0.118959,-0.243791,-0.213438,-0.0211729,-0.203216,-0.268122,0.100895,0.290398,-0.197467,0.508979,-0.0882169,-0.144772,0.00826936,0.155955,0.411501,-0.341336,-0.0825566,0.0576533,0.427195,0.151465,-0.375696,0.127659,-0.103191,-0.167981,0.376136,-0.0341618,0.0959816,-0.327691,0.0502903,-0.228065,-0.0432381,-0.434591,-0.119998,0.132698,0.510797,0.0193452,-0.519593,0.107141,0.339063,-0.655211,-0.347742,-0.642756,0.554454,-0.31312,-0.690452,0.199297,-0.287466,-0.72037,-0.307249,0.275746,0.383294,-0.6626,0.0956428,0.303176,0.22717,-0.0834513,0.17672,-0.0436472,0.421932,0.622568,0.131853,-0.336744,0.289311,0.0786302,-0.540907,-0.262997,0.451125,0.25288,0.28953,-0.222149,-0.314556,0.213005,-0.0743408,-0.117482,-0.520083,-0.194586,0.371289,0.305233,-0.0176918,-0.35297,-0.577315,-0.541836,-0.408168,0.18604,0.207553,-0.163143,0.755518,-0.250564,0.313597,0.743419,0.432412,0.60663,0.704166,0.116996,-0.330424,0.333091,-0.607343,0.44164,0.309891,0.250952,-0.386072,0.0889966,0.175287,0.397116,-0.138192,0.299208,0.22061,-0.495497,0.492842,0.121017,0.0279953,0.0319593,0.0475891,-0.451773,1.06352,0.117849,-0.0212713,0.0760699,0.484039,-0.230569,0.256426,-0.200321,-0.465327,0.59377,-0.24114,0.753327,0.692518,0.259157,-0.187653,0.382958,0.285908,-0.123403,0.351009,0.579234,0.0435582,-0.0980053,0.169436,0.135986,0.436118,0.248548,0.557787,1
0.164719,-0.197331,0.274268,0.425389,0.161536,-0.108026,-0.102946,0.211451,-0.095004,0.696851,-0.361345,0.192609,0.427026,-0.0442204,-0.055115,0.469206,0.0386309,-0.293942,-0.291814,-0.316823,-0.192938,0.444927,-0.471516,0.0567202,-0.0848884,0.00773029,0.0707297,-0.427504,-0.161527,-0.0548421,-0.148804,-0.503716,-0.200254,0.171784,0.375603,-0.247735,0.299944,-0.204638,-0.500291,-0.612023,0.273011,0.227989,0.0721869,0.270203,0.177978,0.601018,-0.21404,-0.844492,0.253744,-0.378784,0.371199,0.462412,-0.168353,-0.0454782,-0.270842,0.129421,0.133145,-0.26403,-0.291971,-0.148409,-0.258391,-0.24861,-0.0303205,-0.210109,-0.30201,0.0740129,0.413998,-0.198709,0.55046,-0.0492838,-0.271878,-0.0234865,0.193777,0.481968,-0.412578,-0.0701342,-0.00883352,0.453347,0.199419,-0.384882,0.139595,-0.073381,-0.136965,0.409983,-0.127665,0.0692443,-0.38687,0.0401064,-0.284393,-0.0437174,-0.513875,-0.153102,0.128239,0.56365,0.0585314,-0.612002,0.0904719,0.360529,-0.731961,-0.355273,-0.715829,0.667757,-0.404992,-0.672713,0.270914,-0.265897,-0.742207,-0.298925,0.331841,0.414029,-0.688309,0.119624,0.380533,0.264385,-0.151999,0.156238,-0.0517995,0.439095,0.664554,0.121761,-0.367076,0.368877,0.0834745,-0.661378,-0.336773,0.408058,0.320601,0.300237,-0.224867,-0.295541,0.182513,-0.106588,-0.194441,-0.574455,-0.19068,0.433385,0.335973,-0.109743,-0.397345,-0.606418,-0.587879,-0.43473,0.319626,0.251505,-0.25314,0.888226,-0.204086,0.332344,0.916972,0.47162,0.674735,0.804484,0.159139,-0.384232,0.288526,-0.693098,0.538241,0.358088,0.289054,-0.351944,0.0854296,0.13087,0.556482,-0.114922,0.30946,0.213605,-0.592054,0.522559,0.0738689,0.0402581,0.070042,0.0798603,-0.507126,1.14813,0.0997253,0.0386495,0.107704,0.522388,-0.210136,0.298567,-0.246794,-0.483878,0.663179,-0.308112,0.863664,0.741411,0.388529,-0.259922,0.424232,0.223416,-0.173577,0.450532,0.646713,0.0680681,-0.165705,0.139887,0.221752,0.550079,0.29384,0.607463,1
